Unnamed: 0.1,Unnamed: 0,food,Caloric Value,Fat,Saturated Fats,Monounsaturated Fats,Polyunsaturated Fats,Carbohydrates,Sugars,Protein,Dietary Fiber,Cholesterol,Sodium,Water,Vitamin A,Vitamin B1,Vitamin B11,Vitamin B12,Vitamin B2,Vitamin B3,Vitamin B5,Vitamin B6,Vitamin C,Vitamin D,Vitamin E,Vitamin K,Calcium,Copper,Iron,Magnesium,Manganese,Phosphorus,Potassium,Selenium,Zinc,Nutrition Density,PCA1,PCA2,Cluster
322,322,grilled chicken sandwich wendys,370,8.0,42.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.8638606850368364,-1.4233809961969803,1
323,323,sandwich with roast beef,410,13.0,7.1,1.8,2.6,44.3,0.0,28.6,0.0,73.4,0.8,127.4,0.03,0.4,0.053,0.015,0.4,6.0,0.8,0.3,5.6,0.0,0.0,0.0,41.0,0.4,2.8,67.0,0.4,192.2,330.5,0.073,4.4,135.393,1.091596731277814,0.13050655666911026,1
324,324,hamburger burger king,258,10.4,3.8,4.2,1.2,26.5,5.5,14.7,2.0,34.7,0.5,45.5,0.5,0.0,0.3,0.026,0.0,0.2,3.9,0.2,0.056,0.2,0.0,0.068,0.049,75.2,0.1,2.8,24.8,0.3,124.7,214.8,0.055,54.28,-0.15454765168201273,-1.0954041237929424,0
325,325,big n tasty mcdonalds,524,31.7,8.6,9.7,6.9,38.5,8.8,24.7,3.2,76.6,0.7,133.9,0.0,0.3,0.1,0.017,0.6,7.7,0.0,0.0,4.4,0.0,0.0,0.0,150.8,0.2,4.4,41.8,0.4,227.4,464.0,0.0,4.8,257.7,2.7254803701084374,-1.0473612269261334,1
326,326,roast beef sandwich,364,15.3,5.1,5.9,2.6,33.1,5.7,22.6,1.9,44.7,1.0,74.4,0.6,0.035,0.3,0.015,0.012,0.4,6.5,0.9,0.3,0.0,0.0,0.6,0.039,82.0,0.1,3.9,34.3,0.1,298.0,333.8,0.055,73.951,0.7801316350159294,-0.9211909723047229,1
327,327,roast beef sandwich with cheese,473,18.0,9.0,3.7,3.5,45.4,0.0,32.2,0.0,77.4,1.6,76.6,0.082,0.4,0.065,0.063,0.5,5.9,0.7,0.3,0.0,0.0,0.0,0.0,183.0,0.2,5.1,40.5,0.3,401.3,345.0,0.021,5.4,283.72,1.4888632539683746,-0.12412716797882982,1
328,328,hamburger,255,9.9,3.5,3.7,1.3,28.7,5.8,12.9,1.7,28.1,0.5,43.5,0.4,0.088,0.3,0.082,0.092,0.2,3.9,0.3,0.1,0.3,0.041,0.053,0.068,112.5,0.027,2.8,21.3,0.2,106.7,191.1,0.017,53.859,-0.22036345080494626,-1.1769259713800306,0
329,329,premium fish sandwich burger king,572,27.4,4.3,5.7,13.8,58.7,7.8,22.6,2.0,68.2,1.3,106.6,0.0,0.4,0.0,0.0,0.4,4.6,0.4,0.054,0.4,0.0,0.0,0.014,81.4,0.2,3.3,55.0,0.6,255.2,453.2,0.08,1.1,195.8,3.3063288655696965,-1.2823529641164384,1
330,330,whopper burger king,790,48.4,18.3,16.0,12.0,52.8,13.0,35.4,3.2,113.8,1.4,173.5,0.0,0.7,0.2,0.0,0.6,8.1,0.6,0.2,0.6,0.0,0.3,0.008,259.1,0.2,6.3,56.9,0.6,357.1,534.0,0.032,5.1,405.8,5.489736304985528,-1.5105548898132306,1
331,331,sandwich with tuna salad,584,28.0,5.3,13.4,7.3,55.4,0.0,29.7,0.0,48.6,1.3,139.0,0.004,0.5,0.1,0.076,0.3,11.3,1.9,0.2,3.6,0.0,0.0,0.0,74.2,0.4,2.6,79.4,0.5,220.2,335.4,0.019,1.9,193.569,2.883129519720555,-0.19865987053113723,1
332,332,original chicken sandwich burger king,569,29.2,5.4,7.4,14.4,52.2,6.0,24.2,4.8,61.7,1.3,89.0,0.0,0.6,0.075,0.0,0.3,9.4,0.9,0.3,0.4,0.0,0.0,0.019,91.5,0.2,3.6,45.8,0.8,254.7,390.0,0.037,1.2,205.9,3.5361232890611314,-1.648975249836014,1
333,333,double whopper burger king,942,58.6,21.6,22.9,11.3,51.4,13.2,52.1,5.2,172.0,1.1,206.8,0.0,0.7,0.2,0.0,0.7,12.1,0.7,0.4,0.7,0.0,0.0,0.023,130.9,0.4,10.5,67.3,0.7,415.1,718.1,0.082,11.2,309.4,7.01093546444654,-1.2337270319873568,1
334,334,premium crispy chicken club sandwich mcdonalds,635,29.9,8.5,10.7,9.0,57.4,12.7,39.1,3.0,96.5,1.2,122.0,0.0,0.4,0.0,0.0,0.4,12.1,2.3,0.0,9.7,0.0,0.0,0.0,233.7,0.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,376.2,3.2614711918850623,-2.2395221068566813,1
335,335,hamburger mcdonalds,251,9.6,3.3,3.6,1.3,28.8,5.7,12.3,1.2,25.7,0.5,42.3,0.4,0.0,0.2,0.03,0.008,0.2,4.3,0.0,0.0,0.6,0.0,0.0,0.0,120.7,0.049,2.7,20.0,0.3,101.7,182.4,0.066,52.357,-0.2879379490950731,-1.1494148480007023,0
336,336,pepperoni pizza dominos,308,12.6,5.4,3.8,2.4,36.0,4.2,12.7,2.4,28.3,0.7,49.0,0.0,0.4,0.0,0.014,0.2,3.9,0.0,0.024,0.9,0.0,1.1,0.034,159.3,0.1,2.6,27.1,0.4,215.8,206.8,0.038,1.5,226.5,0.45971709419291534,-1.0800725732258276,0
337,337,sausage pizza,325,14.3,5.8,4.7,2.7,35.5,3.9,13.3,2.7,26.7,0.7,49.9,0.3,0.019,0.4,0.1,0.055,0.2,4.4,0.0,0.099,2.0,0.0,1.1,0.078,167.0,0.1,2.8,27.8,0.4,223.9,228.5,0.003,66.337,0.6049442433442282,-1.5499550814521441,0
338,338,pepperoni pizza,313,13.2,5.7,4.3,2.3,35.5,3.6,13.0,2.6,27.8,0.8,46.4,0.3,0.035,0.5,0.1,0.001,0.2,4.6,0.0,0.093,1.0,0.0,1.0,0.05,169.8,0.1,2.8,26.6,0.4,219.8,216.5,0.022,64.836,0.42341653086876274,-1.397226490831727,0
339,339,pepperoni pizza pizza hut,269,10.9,5.0,3.9,2.0,30.3,3.5,12.3,1.6,25.0,0.8,39.7,0.087,0.3,0.0,0.073,0.3,3.9,0.4,0.1,0.0,0.0,0.7,0.037,148.8,0.038,2.1,22.1,0.4,209.3,198.7,0.021,1.6,206.086,0.09531668355599826,-0.8447891130161311,0
340,340,cheese pizza pizza hut,260,10.5,4.8,2.8,1.8,30.0,3.2,11.5,1.7,23.0,0.7,41.6,0.075,0.3,0.0,0.033,0.2,3.2,0.3,0.1,0.0,0.0,0.7,0.039,200.6,0.003,1.9,21.1,0.3,239.0,166.1,0.022,1.6,256.272,-0.07558740217722126,-0.8821227676231596,0
341,341,cheese pizza,285,10.4,4.8,2.8,1.8,35.7,3.8,12.2,2.5,18.2,0.6,46.2,0.3,0.001,0.4,0.014,0.023,0.2,4.1,0.0,0.066,1.5,0.0,0.9,0.082,201.2,0.1,2.7,25.7,0.4,231.1,184.0,0.031,61.304,0.1830081026882919,-1.411792252893131,0
342,342,cheese pizza dominos,278,9.7,4.4,2.3,2.0,35.9,4.3,11.7,2.4,18.4,0.6,48.5,0.068,0.3,0.0,0.037,0.2,3.6,0.5,0.051,1.0,0.0,1.1,0.028,180.4,0.1,2.5,25.9,0.3,220.3,173.9,0.026,1.3,243.663,0.14921615134724042,-1.1040474021326747,0
343,343,meat vegetable pizza,332,14.8,6.0,5.2,2.6,34.5,5.1,15.0,3.0,36.7,0.8,68.5,0.032,0.3,0.045,0.045,0.4,4.2,0.6,0.1,0.1,0.0,1.2,0.065,163.2,0.2,2.5,31.3,0.4,248.9,250.2,0.075,1.7,233.148,0.8085071458628327,-1.073503808881351,1
344,344,sucker raw,146,3.7,0.7,1.1,1.3,0.0,0.0,26.6,0.0,65.2,0.0,126.7,0.041,0.095,0.028,0.063,0.1,1.9,1.2,0.3,0.0,0.0,0.0,0.0,111.3,0.3,2.1,47.7,1.0,333.9,604.2,0.056,1.2,143.779,-0.6525583919450251,1.3641650197500126,0
345,345,northern pike raw,348,2.7,0.5,0.6,0.8,0.0,0.0,76.3,0.0,154.4,0.2,312.5,0.059,0.2,0.077,0.078,0.2,9.1,3.0,0.5,15.0,0.025,0.8,0.089,225.7,0.2,2.2,122.8,1.0,871.2,1025.6,0.082,2.7,321.946,1.322039379645453,3.6584522446910244,1
346,346,haddock cooked,135,0.8,0.2,0.1,0.3,0.0,0.0,30.0,0.0,99.0,0.4,119.5,0.012,0.099,0.035,0.045,0.1,6.2,0.7,0.5,0.0,0.064,0.8,0.004,21.0,0.042,0.3,39.0,0.06,417.0,526.5,0.055,0.6,52.159,-0.9314404544766289,1.3205973392459898,0
347,347,burbot cooked,104,0.9,0.2,0.2,0.3,0.0,0.0,22.3,0.0,69.3,0.1,66.1,0.071,0.4,0.059,0.087,0.2,1.8,0.2,0.3,0.0,0.0,0.0,0.0,57.6,0.2,1.0,36.9,0.8,230.4,466.2,0.002,0.9,81.891,-1.1875560113372283,1.0672193897420779,0
348,348,pollock cooked,356,3.8,0.5,0.4,1.9,0.0,0.0,75.3,0.0,274.8,0.3,217.5,0.045,0.2,0.092,0.093,0.7,12.0,1.2,1.0,0.0,0.0,0.0,0.0,232.5,0.2,1.8,259.7,0.026,854.7,1377.1,0.1,1.8,313.428,2.5287568258824096,5.241823648811858,1
349,349,rainbow smelt raw,27,0.7,0.1,0.2,0.3,0.0,0.0,5.0,0.0,19.8,0.019,22.3,0.036,0.071,0.057,0.056,0.024,0.4,0.2,0.095,0.0,0.045,0.1,0.068,17.0,0.041,0.3,8.5,0.2,65.1,82.1,0.036,0.5,23.004,-2.126996110021906,-0.006872529762078917,0
350,350,whitefish cooked,265,11.6,1.8,3.9,4.2,0.0,0.0,37.7,0.0,118.6,0.1,100.2,0.082,0.3,0.0,0.027,0.2,5.9,1.3,0.5,0.0,0.0,0.0,0.0,50.8,0.1,0.7,64.7,0.1,532.8,625.2,0.08,2.0,100.864,0.4784699278413772,1.6533354349639975,0
351,351,walleye pike raw,148,1.9,0.4,0.5,0.7,0.0,0.0,30.4,0.0,136.7,0.011,126.1,0.083,0.4,0.032,0.006,0.3,3.7,1.2,0.2,0.0,0.0,0.0,0.0,174.9,0.3,2.1,47.7,1.3,333.9,618.5,0.011,1.0,209.316,-0.693738642238399,1.4964521823224914,0
352,352,carp cooked,275,12.2,2.4,5.1,3.1,0.0,0.0,38.9,0.0,142.8,0.1,118.4,0.02,0.2,0.056,0.09,0.1,3.6,1.5,0.4,2.7,0.0,0.0,0.0,88.4,0.1,2.7,64.6,0.074,902.7,725.9,0.082,3.2,144.989,0.5873179108314044,1.7979602389399751,1
353,353,wolffish cooked,293,7.3,1.1,2.6,2.6,0.0,0.0,53.4,0.0,140.4,0.3,176.7,0.3,0.5,0.063,0.08,0.2,6.2,1.6,1.1,0.0,0.0,0.0,0.0,19.0,0.048,0.3,90.4,0.075,609.3,916.3,0.1,2.4,80.3,0.889726675569951,2.6390653784051326,1
354,354,snapper cooked,218,2.9,0.6,0.5,1.0,0.0,0.0,44.7,0.0,79.9,0.066,119.6,0.071,0.009,0.094,0.05,0.065,0.6,1.5,0.8,2.7,0.0,0.0,0.0,68.0,0.027,0.4,62.9,0.034,341.7,887.4,0.07,0.7,118.742,0.05141459578424535,2.2394610771583277,0
355,355,roe cooked,58,2.3,0.5,0.6,1.0,0.5,0.0,8.1,0.0,135.6,0.055,16.6,0.066,0.001,0.055,0.056,0.3,0.6,0.3,0.085,4.6,0.0,0.0,0.0,7.9,0.078,0.2,7.4,0.033,145.7,80.1,0.052,0.4,23.609,-1.8830927858453195,0.01165401862516143,0
356,356,anchovy raw,37,1.4,0.4,0.3,0.5,0.0,0.0,5.8,0.0,17.0,0.012,20.8,0.097,0.055,0.029,0.032,0.009,4.0,0.2,0.067,0.0,0.0,0.2,0.015,41.6,0.071,0.9,11.6,0.025,49.2,108.4,0.045,0.5,49.714,-2.0086719459876896,0.06025089265885684,0
357,357,herring raw,291,16.6,3.8,6.9,3.9,0.0,0.0,33.0,0.0,110.4,0.2,132.6,0.027,0.2,0.084,0.016,0.4,5.9,1.2,0.6,1.3,0.005,2.0,0.033,104.9,0.2,2.0,58.9,0.098,434.2,601.7,0.022,1.8,157.898,0.6738362250615922,1.403608370433977,1
358,358,cod raw,189,1.5,0.3,0.2,0.5,0.0,0.0,41.1,0.0,99.3,0.1,187.6,0.045,0.2,0.016,0.061,0.2,4.8,0.4,0.6,2.3,0.083,1.5,0.021,37.0,0.023,0.9,73.9,0.013,468.9,954.0,0.096,1.0,82.88,-0.04295362491638488,2.346320157868288,0
359,359,tilapia raw,111,2.0,0.7,0.6,0.4,0.0,0.0,23.3,0.0,58.0,0.009,90.6,0.0,0.094,0.09,0.02,0.036,4.5,0.6,0.2,0.0,0.019,0.5,0.068,11.6,0.087,0.6,31.3,0.081,197.2,350.3,0.039,0.4,37.5,-1.2150057253143405,0.8936268058565392,0
360,360,whiting cooked,84,1.2,0.3,0.3,0.4,0.0,0.0,16.9,0.0,60.5,0.018,53.8,0.064,0.04,0.075,0.045,0.05,1.2,0.2,0.1,0.0,0.027,0.3,0.075,44.6,0.01,0.3,19.4,0.017,205.2,312.5,0.077,0.4,63.037,-1.5244800294220802,0.6077322184595471,0
361,361,skipjack tuna cooked,407,4.0,1.3,0.7,1.2,0.0,0.0,86.9,0.0,184.8,0.1,191.8,0.059,0.1,0.06,0.041,0.4,57.8,1.5,3.0,3.1,0.0,0.0,0.0,114.0,0.3,4.9,135.5,0.067,877.8,1607.8,0.1,3.2,212.936,2.2610955726755346,4.624285427146168,1
362,362,salmon cooked,733,44.0,8.5,14.9,16.2,0.0,0.0,78.7,0.0,224.3,0.2,230.5,0.2,1.2,0.1,0.01,0.5,28.6,5.3,2.3,13.2,0.046,4.1,0.044,53.4,0.2,1.2,106.8,0.095,897.1,1367.0,0.1,1.5,190.7,5.451608689717276,3.1563646377474224,1
363,363,chum salmon cooked,474,14.9,3.3,6.1,3.5,0.0,0.0,79.5,0.0,292.6,0.2,210.8,0.1,0.3,0.045,0.017,0.7,26.3,2.7,1.4,0.0,0.0,0.0,0.0,43.1,0.2,2.2,86.2,0.09,1118.0,1694.0,0.1,1.8,139.8,2.765262958418964,3.9317104175820905,1
364,364,american shad cooked,363,25.4,0.0,0.0,0.0,0.0,0.0,31.3,0.0,138.2,0.043,85.3,0.031,0.3,0.008,0.065,0.4,15.5,1.2,0.7,0.0,0.0,0.0,0.0,86.4,0.1,1.8,54.7,0.027,502.6,708.5,0.035,0.7,144.967,-0.1798942751900965,1.6742143274841046,0
365,365,shark cooked,65,3.9,0.9,1.7,1.0,1.8,0.0,5.3,0.0,16.7,0.068,17.0,0.058,0.034,0.05,0.066,0.013,0.8,0.2,0.063,0.0,0.0,0.0,0.0,14.2,0.031,0.3,12.2,0.057,54.9,43.9,0.064,0.1,25.548,-1.8030692737117604,-0.09611591644937802,0
366,366,trout cooked,118,5.3,0.9,2.6,1.2,0.0,0.0,16.5,0.0,45.9,0.027,39.3,0.02,0.3,0.019,0.026,0.3,3.6,1.4,0.1,0.3,0.0,0.0,0.0,34.1,0.1,1.2,17.4,0.7,194.7,287.1,0.096,0.5,57.496,-1.2219755477216443,0.494809933334932,0
367,367,swordfish raw,196,9.0,2.2,4.0,1.6,0.0,0.0,26.7,0.0,89.8,0.1,99.8,0.04,0.1,0.036,0.02,0.071,10.6,0.5,0.7,0.0,0.082,2.7,0.023,6.8,0.051,0.5,39.4,0.059,346.8,568.5,0.021,0.9,43.072,-0.3111746699720222,1.170662012517786,0
368,368,rainbow trout cooked,119,5.2,1.2,1.7,1.3,0.0,0.0,16.9,0.0,49.7,0.041,48.8,0.09,0.024,0.1,0.035,0.011,0.077,4.7,1.4,0.3,2.1,0.092,2.0,0.003,21.3,0.093,0.3,21.3,0.043,191.7,319.5,0.059,22.557,-1.3040966517767498,-0.001319725492506418,0
369,369,fish sandwich with cheese,374,19.6,3.8,5.4,8.0,35.4,4.9,15.1,0.0,49.6,0.6,61.3,0.0,0.3,0.0,0.007,0.3,3.1,0.3,0.044,2.0,0.0,0.0,0.0,160.8,0.092,2.1,36.2,0.4,183.6,294.8,0.0,0.8,235.0,1.211624004859651,-0.658591307499873,1
370,370,jellyfish dried,21,0.8,0.2,0.1,0.3,0.0,0.0,3.2,0.0,2.9,5.6,39.4,0.024,0.082,0.033,0.0,0.05,0.1,0.0,0.054,0.0,0.0,0.05,0.059,1.2,0.08,1.3,1.2,0.0,11.6,1.7,0.014,0.2,6.517,-2.2803778875779206,-0.1982108049803505,0
371,371,mullet raw,139,4.5,1.3,1.3,0.9,0.0,0.0,23.0,0.0,58.3,0.098,91.6,0.048,0.1,0.002,0.092,0.07,6.2,0.9,0.5,1.4,0.065,1.2,0.066,48.8,0.0,1.2,34.5,0.005,263.0,424.8,0.053,0.6,78.949,-0.941932199018853,0.955304620887749,0
372,372,halibut cooked,353,5.1,1.1,1.8,1.1,0.0,0.0,71.7,0.0,190.8,0.3,242.1,0.043,0.007,0.2,0.01,0.043,0.1,25.2,1.3,2.0,0.0,0.089,2.4,0.0,28.6,0.095,0.6,89.0,0.071,912.7,1679.0,0.2,78.934,0.5756407064228698,2.2825875971454272,1
373,373,lingcod raw,213,2.7,0.5,0.9,0.8,0.0,0.0,44.2,0.0,130.0,0.1,202.6,0.079,0.067,0.04,0.093,0.3,4.8,1.9,0.8,0.0,0.0,0.0,0.0,35.0,0.024,0.8,65.0,0.035,502.5,1092.5,0.025,1.1,82.778,0.20204828380059306,2.4758249405125277,0
374,374,orange roughy cooked,30,0.3,0.046,0.1,0.076,0.0,0.0,6.4,0.0,22.6,0.079,19.0,0.049,0.025,0.035,0.043,0.009,0.5,0.025,0.022,0.0,0.0,0.5,0.076,3.1,0.043,0.3,5.1,0.061,28.9,51.2,0.024,0.095,10.146,-2.1777641018323255,-0.025934939385985407,0
375,375,cisco raw,77,1.5,0.3,0.4,0.5,0.0,0.0,15.0,0.0,39.5,0.042,62.4,0.022,0.098,0.016,0.023,0.024,2.0,0.6,0.2,0.0,0.0,0.0,0.0,9.5,0.029,0.3,13.4,0.019,120.1,279.7,0.08,0.3,26.367,-1.6182208755267782,0.47322261623596873,0
376,376,florida pompano cooked,186,10.7,4.0,2.9,1.3,0.0,0.0,20.8,0.0,56.3,0.05,55.4,0.025,0.6,0.055,0.006,0.1,3.3,0.8,0.2,0.0,0.0,0.0,0.0,37.8,0.087,0.6,27.3,0.023,300.1,559.7,0.089,0.6,69.911,-0.5138292261054107,0.908742671108847,0
377,377,snapper raw,218,2.9,0.6,0.5,1.0,0.0,0.0,44.7,0.0,80.7,0.1,167.6,0.01,0.1,0.028,0.06,0.049,0.6,1.6,0.9,3.5,0.054,2.1,0.098,69.8,0.055,0.4,69.8,0.072,431.6,909.1,0.065,0.8,121.32,0.1127893063085987,2.3199132184185127,0
378,378,fish sandwich,565,27.4,4.3,5.7,13.8,58.7,7.8,22.6,0.0,77.0,1.3,106.6,0.2,0.0,0.5,0.0,0.0,0.3,4.7,0.8,0.2,4.0,0.0,0.0,0.0,81.4,0.2,3.3,55.0,0.6,255.2,453.2,0.1,109.3,2.8754598207296596,-2.135307551214647,1
379,379,haddock raw,143,0.9,0.2,0.1,0.3,0.0,0.0,31.5,0.0,104.2,0.4,160.9,0.098,0.01,0.005,0.012,0.1,6.5,0.8,0.5,0.0,0.025,0.9,0.079,21.2,0.034,0.3,40.5,0.051,438.1,552.0,0.025,0.6,53.952,-0.8611008711359168,1.400427405242748,0
380,380,ocean perch raw,51,1.0,0.2,0.3,0.2,0.0,0.0,9.8,0.0,33.3,0.2,50.4,0.087,0.064,0.074,0.021,0.06,0.6,0.2,0.078,0.0,0.08,0.5,0.051,17.9,0.043,0.1,14.7,0.045,158.7,119.7,0.029,0.2,28.835,-1.9224295725495903,0.1950259993834473,0
381,381,cuttlefish cooked,45,0.4,0.08,0.061,0.061,0.5,0.0,9.2,0.0,63.4,0.2,17.3,0.05,0.07,0.046,0.057,0.5,0.6,0.3,0.015,2.4,0.0,0.0,0.0,50.9,0.3,3.1,17.0,0.056,164.1,180.3,0.037,1.0,66.521,-1.918683651751383,0.2762040290636417,0
382,382,cod cooked,189,1.5,0.3,0.2,0.5,0.0,0.0,41.1,0.0,99.0,0.1,136.7,0.077,0.2,0.024,0.071,0.1,4.5,0.3,0.5,1.8,0.097,1.5,0.028,25.2,0.01,0.9,75.6,0.016,248.4,439.2,0.09,1.0,70.534,-0.4361949051477075,1.7976892467415237,0
383,383,seatrout raw,248,8.6,2.4,2.1,1.7,0.0,0.0,39.8,0.0,197.5,0.1,185.9,0.056,0.1,0.085,0.083,0.4,5.7,1.8,1.0,0.0,0.0,0.0,0.0,40.5,0.082,0.6,73.8,0.007,595.0,811.6,0.029,1.1,89.528,0.3242555054941733,2.068408622928525,0
384,384,flounder raw,114,3.1,0.7,0.9,0.6,0.0,0.0,20.2,0.0,73.4,0.5,137.9,0.036,0.053,0.048,0.072,0.091,1.7,0.3,0.2,0.0,0.059,1.0,0.074,34.2,0.038,0.3,29.3,0.074,410.8,260.8,0.014,0.5,57.837,-1.2979594100562823,0.6914076364128229,0
385,385,spot cooked,79,3.1,0.9,0.9,0.7,0.0,0.0,11.9,0.0,38.5,0.022,34.6,0.051,0.051,0.036,0.093,0.1,4.3,0.4,0.2,0.0,0.0,0.0,0.0,9.0,0.025,0.2,27.0,0.098,119.0,318.0,0.029,0.3,24.239,-1.466101812271574,0.5450186031803095,0
386,386,walleye pike cooked,148,1.9,0.4,0.5,0.7,0.0,0.0,30.4,0.0,136.4,0.069,91.1,0.085,0.4,0.032,0.047,0.2,3.5,1.1,0.2,0.0,0.0,0.0,0.0,174.8,0.3,2.1,47.1,1.3,333.6,618.8,0.073,1.0,209.213,-0.6971039077034886,1.4912990581672072,0
387,387,perch raw,55,0.6,0.1,0.081,0.2,0.0,0.0,11.6,0.0,54.0,0.037,47.5,0.052,0.03,0.041,0.034,0.001,0.9,0.5,0.091,1.0,0.084,0.1,0.092,48.0,0.077,0.5,18.0,0.4,120.0,161.4,0.031,0.7,61.715,-1.8499209534603214,0.31556036858952735,0
388,388,pumpkin seed sunfish raw,43,0.3,0.051,0.016,0.1,0.0,0.0,9.3,0.0,32.2,0.06,38.2,0.096,0.031,0.087,0.07,0.064,0.6,0.4,0.024,0.5,0.0,0.0,0.0,38.4,0.1,0.6,14.4,0.3,86.4,168.0,0.078,0.7,49.154,-1.954429967651055,0.25226028273014645,0
389,389,salt mackerel,415,34.1,9.7,11.3,8.4,0.0,0.0,25.2,0.0,129.2,6.1,58.5,0.031,0.05,0.061,0.065,0.3,4.5,0.0,0.6,0.0,0.03,3.2,0.043,89.8,0.1,1.9,81.6,0.0,345.4,707.2,0.082,1.5,151.025,2.152757066288867,1.241794131689525,1
390,390,mackerel cooked,231,15.7,3.7,6.2,3.8,0.0,0.0,21.0,0.0,66.0,0.064,46.9,0.065,0.1,0.014,0.097,0.4,6.0,0.9,0.4,0.4,0.0,0.0,0.0,13.2,0.086,1.4,85.4,0.008,244.6,352.9,0.038,0.8,51.733,0.24023740885512868,1.1149978652917107,0
391,391,tilapia cooked,111,2.3,0.8,0.8,0.5,0.0,0.0,22.8,0.0,49.6,0.011,62.3,0.0,0.021,0.006,0.037,0.072,4.1,0.6,0.1,0.0,0.013,0.7,0.053,12.2,0.049,0.6,29.6,0.083,177.5,330.6,0.034,0.4,37.9,-1.2204213166025746,0.8390511543723636,0
392,392,drum raw,236,9.8,2.2,4.3,2.3,0.0,0.0,34.7,0.0,126.7,0.1,153.1,0.1,0.1,0.07,0.03,0.3,4.7,1.5,0.6,2.0,0.0,0.0,0.0,118.8,0.5,1.8,59.4,1.4,356.4,544.5,0.071,1.3,167.2,0.10525997029931623,1.4944036285497213,0
393,393,atlantic croaker fried,192,11.0,3.0,4.6,2.5,6.6,0.0,15.8,0.3,73.1,0.3,52.0,0.004,0.006,0.044,0.032,0.1,3.7,0.6,0.2,0.0,0.0,0.0,0.0,27.8,0.096,0.7,36.5,0.079,188.8,295.8,0.038,0.5,62.209,-0.43412909075260564,0.36889070674381796,0
394,394,pumpkin seed sunfish cooked,42,0.3,0.025,0.083,0.1,0.0,0.0,9.2,0.0,31.8,0.046,27.3,0.087,0.001,0.038,0.062,0.028,0.5,0.3,0.066,0.4,0.0,0.0,0.0,38.1,0.1,0.6,14.1,0.3,85.5,166.1,0.025,0.7,48.674,-1.9590992631551982,0.2451512973513057,0
395,395,wolffish raw,294,7.3,1.1,2.6,2.6,0.0,0.0,53.6,0.0,140.8,0.3,244.5,0.3,0.6,0.062,0.074,0.2,6.5,1.7,1.2,0.0,0.0,0.0,0.0,18.4,0.028,0.3,91.8,0.033,612.0,918.0,0.1,2.4,79.9,0.905094145588289,2.658219501450738,1
396,396,bluefin tuna cooked,276,9.4,2.4,3.1,2.8,0.0,0.0,44.9,0.0,73.5,0.02,88.6,1.1,0.4,0.034,0.062,0.5,15.8,2.1,0.8,0.0,0.0,0.0,0.0,15.0,0.2,2.0,96.0,0.028,489.0,484.5,0.036,1.2,72.4,0.5309333865781878,1.987984296146618,1
397,397,scup cooked,68,1.8,0.0,0.0,0.0,0.0,0.0,12.1,0.0,33.5,0.061,34.2,0.093,0.004,0.051,0.037,0.044,2.5,0.4,0.2,0.0,0.0,0.0,0.0,25.5,0.078,0.3,14.5,0.034,118.5,184.0,0.015,0.3,39.718,-1.8507578078666402,0.3357799984871564,0
398,398,herring cooked,290,16.6,3.7,6.8,3.9,0.0,0.0,32.9,0.0,110.1,0.2,91.7,0.076,0.2,0.067,0.06,0.4,5.9,1.1,0.5,1.0,0.0,2.0,0.074,105.8,0.2,2.0,58.6,0.082,433.3,599.2,0.066,1.8,158.304,0.654107536629573,1.399319718558398,1
399,399,bluefish raw,186,6.4,1.4,2.7,1.6,0.0,0.0,30.1,0.0,88.5,0.028,106.3,0.2,0.033,0.051,0.032,0.1,8.9,1.2,0.6,0.0,0.0,0.0,0.0,10.5,0.042,0.7,49.5,0.057,340.5,558.0,0.083,1.2,47.9,-0.3562223293775013,1.3690225095655073,0
400,400,sheepshead cooked,234,3.0,0.7,0.7,0.7,0.0,0.0,48.4,0.0,119.0,0.1,128.4,0.069,0.061,0.058,0.062,0.089,3.3,1.6,0.7,0.0,0.0,0.0,0.0,68.8,0.2,1.2,65.1,0.085,651.0,952.3,0.065,1.2,121.48,0.19888952410043098,2.41913782723256,0
401,401,bass cooked,91,2.9,0.6,1.1,0.8,0.0,0.0,15.0,0.0,53.9,0.078,42.6,0.073,0.081,0.085,0.002,0.009,0.9,0.5,0.023,1.3,0.0,0.0,0.0,63.9,0.047,1.2,23.6,0.7,158.7,282.7,0.026,0.5,84.379,-1.428992184743942,0.5467869765870558,0
402,402,pout cooked,279,3.2,1.1,1.2,0.1,0.0,0.0,58.4,0.0,183.6,0.2,208.5,0.062,0.3,0.077,0.017,0.2,7.0,0.5,0.8,0.0,0.0,0.0,0.0,35.6,0.1,1.0,46.6,0.022,701.4,1405.6,0.1,3.6,98.207,0.7008676132858978,2.976767813172645,1
403,403,chinook salmon raw,709,41.3,12.3,17.4,11.1,0.0,0.0,78.9,0.0,198.0,0.2,283.7,0.5,0.2,0.1,0.077,0.4,33.3,3.0,1.6,15.8,0.0,4.8,0.0,103.0,0.2,1.0,376.2,0.034,1144.4,1560.2,0.1,1.7,240.5,6.972880573825048,5.893988840941578,1
